"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"566314","84692","BOX OF 24 COCKTAIL PARASOLS",25,"2011-09-12 09:57:00",0.42,15358,"United Kingdom"
"578344","22538","MINI JIGSAW GO TO THE FAIR",1,"2011-11-24 09:21:00",0.83,NA,"United Kingdom"
"580272","82581","TOILET METAL SIGN",2,"2011-12-02 12:52:00",0.55,15547,"United Kingdom"
"548893","21454","PAINTED PINK RABBIT ",2,"2011-04-04 15:54:00",0.83,NA,"United Kingdom"
"541423","82484","WOOD BLACK BOARD ANT WHITE FINISH",1,"2011-01-17 17:54:00",13.29,NA,"United Kingdom"
"568057","21558","SKULL LUNCH BOX WITH CUTLERY ",1,"2011-09-23 12:56:00",4.96,NA,"United Kingdom"
"566249","23323","WHITE WICKER STAR ",6,"2011-09-11 12:09:00",2.1,13527,"United Kingdom"
"570235","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",2,"2011-10-09 14:30:00",1.45,13193,"United Kingdom"
"568878","85123A","WHITE HANGING HEART T-LIGHT HOLDER",4,"2011-09-29 12:34:00",2.95,14524,"United Kingdom"
"573585","22379","RECYCLING BAG RETROSPOT ",1,"2011-10-31 14:41:00",4.13,NA,"United Kingdom"
"556515","22474","SPACEBOY TV DINNER TRAY",1,"2011-06-13 10:45:00",10.79,NA,"United Kingdom"
"541215","21677","HEARTS  STICKERS",12,"2011-01-14 13:42:00",0.85,14329,"United Kingdom"
"568712","22494","EMERGENCY FIRST AID TIN ",1,"2011-09-28 15:50:00",1.25,17841,"United Kingdom"
"555520","22921","HERB MARKER CHIVES ",1,"2011-06-05 11:14:00",0.65,15038,"United Kingdom"
"574734","23217","LAUREL HEART ANTIQUE SILVER",4,"2011-11-06 15:20:00",1.25,15025,"United Kingdom"
"573934","22730","ALARM CLOCK BAKELIKE IVORY",4,"2011-11-02 10:36:00",3.75,17719,"United Kingdom"
"569374","23306","SET OF 36 DOILIES PANTRY DESIGN",1,"2011-10-03 16:14:00",2.92,NA,"United Kingdom"
"573906","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2011-11-01 15:12:00",2.95,16458,"United Kingdom"
"537666","22988","SOLDIERS EGG CUP ",3,"2010-12-07 18:36:00",2.51,NA,"United Kingdom"
"559055","21990","MODERN FLORAL STATIONERY SET",4,"2011-07-05 17:09:00",2.46,NA,"United Kingdom"
"554992","22139","RETROSPOT TEA SET CERAMIC 11 PC ",4,"2011-05-29 14:08:00",4.95,16686,"United Kingdom"
"547906","22784","LANTERN CREAM GAZEBO ",1,"2011-03-28 12:13:00",4.95,14410,"United Kingdom"
"572342","23056","FLOWERS CHANDELIER T-LIGHT HOLDER",240,"2011-10-24 10:38:00",1.5,14607,"United Kingdom"
"541567","22437","SET OF 9 BLACK SKULL BALLOONS",20,"2011-01-19 11:51:00",0.85,12681,"France"
"578521","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2011-11-24 14:06:00",0.95,17812,"United Kingdom"
"547650","85014A","BLACK/BLUE POLKADOT UMBRELLA",1,"2011-03-24 12:08:00",5.95,17059,"United Kingdom"
"580502","22632","HAND WARMER RED RETROSPOT",2,"2011-12-04 13:15:00",2.1,16931,"United Kingdom"
"540352","47594B","SCOTTIES DESIGN WASHBAG",4,"2011-01-06 14:27:00",1.66,NA,"United Kingdom"
"553014","84563B","BLUE & WHITE BREAKFAST TRAY",1,"2011-05-12 18:49:00",2.95,13451,"United Kingdom"
"575683","22617","BAKING SET SPACEBOY DESIGN",12,"2011-11-10 15:51:00",4.95,17389,"United Kingdom"
"573904","21481","FAWN BLUE HOT WATER BOTTLE",4,"2011-11-01 14:54:00",3.75,14505,"United Kingdom"
"538403","21818","GLITTER CHRISTMAS HEART ",10,"2010-12-12 11:46:00",0.85,17211,"United Kingdom"
"578100","21212","PACK OF 72 RETROSPOT CAKE CASES",24,"2011-11-23 08:17:00",0.55,15814,"United Kingdom"
"553836","22041","RECORD FRAME 7"" SINGLE SIZE ",12,"2011-05-19 12:08:00",2.55,17017,"United Kingdom"
"568104","47566","PARTY BUNTING",3,"2011-09-23 15:50:00",4.95,16485,"United Kingdom"
"537395","22085","PAPER CHAIN KIT SKULLS ",1,"2010-12-06 14:05:00",2.95,15356,"United Kingdom"
"565411","23199","JUMBO BAG APPLES",2,"2011-09-04 11:22:00",2.08,13772,"United Kingdom"
"540026","21949","SET OF 6 STRAWBERRY CHOPSTICKS",2,"2011-01-04 13:25:00",1.28,NA,"United Kingdom"
"551507","20932","PINK POT PLANT CANDLE",4,"2011-04-28 18:11:00",3.75,18272,"United Kingdom"
"557757","22221","CAKE STAND LOVEBIRD 2 TIER PINK",1,"2011-06-22 13:28:00",9.95,14606,"United Kingdom"
"578921","23313","VINTAGE CHRISTMAS BUNTING",1,"2011-11-27 11:57:00",4.95,13596,"United Kingdom"
"558614","22980","PANTRY SCRUBBING BRUSH",1,"2011-06-30 15:56:00",3.29,NA,"United Kingdom"
"573585","22453","MEASURING TAPE BABUSHKA BLUE",1,"2011-10-31 14:41:00",5.79,NA,"United Kingdom"
"545536","21531","RED RETROSPOT SUGAR JAM BOWL",6,"2011-03-03 14:12:00",2.55,12417,"Belgium"
"563689","22189","CREAM HEART CARD HOLDER",2,"2011-08-18 12:43:00",3.95,15743,"United Kingdom"
"543804","21669","BLUE STRIPE CERAMIC DRAWER KNOB",12,"2011-02-13 12:17:00",1.25,16434,"United Kingdom"
"575143","85123A","WHITE HANGING HEART T-LIGHT HOLDER",6,"2011-11-08 15:37:00",2.95,13643,"United Kingdom"
"540506","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",2,"2011-01-09 11:12:00",4.95,17796,"United Kingdom"
"575339","23146","TRIPLE HOOK ANTIQUE IVORY ROSE",6,"2011-11-09 14:29:00",3.29,15555,"United Kingdom"
"573144","21506","FANCY FONT BIRTHDAY CARD, ",12,"2011-10-27 17:57:00",0.42,18035,"United Kingdom"
"573377","23198","PANTRY MAGNETIC  SHOPPING LIST",3,"2011-10-30 13:51:00",1.45,14653,"United Kingdom"
"570097","22149","FELTCRAFT 6 FLOWER FRIENDS",600,"2011-10-07 12:05:00",1.85,16029,"United Kingdom"
"578844","21557","SET OF 6 FUNKY BEAKERS",1,"2011-11-25 16:14:00",5.79,NA,"United Kingdom"
"575739","22716","CARD CIRCUS PARADE",1,"2011-11-11 09:05:00",0.83,NA,"United Kingdom"
"540992","22907","PACK OF 20 NAPKINS PANTRY DESIGN",5,"2011-01-12 16:57:00",0.85,17364,"United Kingdom"
"574476","84006","MAGIC TREE -PAPER FLOWERS",2,"2011-11-04 12:20:00",0.85,17203,"United Kingdom"
"578290","23186","FRENCH STYLE STORAGE JAR CAFE ",48,"2011-11-23 14:07:00",0.29,13644,"United Kingdom"
"553393","23084","RABBIT NIGHT LIGHT",4,"2011-05-16 16:46:00",4.13,NA,"United Kingdom"
"558443","23163","REGENCY SUGAR TONGS",8,"2011-06-29 13:20:00",2.49,15189,"United Kingdom"
"580367","90200A","PURPLE SWEETHEART BRACELET",1,"2011-12-02 16:39:00",4.15,NA,"United Kingdom"
"540418","21881","CUTE CATS TAPE",8,"2011-01-07 11:04:00",0.43,NA,"United Kingdom"
"569670","22736","RIBBON REEL MAKING SNOWMEN ",1,"2011-10-05 13:47:00",1.65,14730,"United Kingdom"
"545235","22077","6 RIBBONS RUSTIC CHARM",24,"2011-03-01 10:31:00",1.65,12683,"France"
"568706","20831","GOLD PHOTO FRAME",6,"2011-09-28 15:32:00",2.1,14911,"EIRE"
"572758","23439","HAND WARMER RED LOVE HEART",1,"2011-10-25 18:39:00",4.13,NA,"United Kingdom"
"559357","22845","VINTAGE CREAM CAT FOOD CONTAINER",1,"2011-07-07 18:56:00",6.35,17107,"United Kingdom"
"554097","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-05-22 13:01:00",1.65,12567,"France"
"571028","22572","ROCKING HORSE GREEN CHRISTMAS ",2,"2011-10-13 12:21:00",0.85,16770,"United Kingdom"
"570843","23300","GARDENERS KNEELING PAD CUP OF TEA ",1,"2011-10-12 14:22:00",1.65,17293,"United Kingdom"
"536592","90013B","BLACK VINTAGE EARRINGS",1,"2010-12-01 17:06:00",4.24,NA,"United Kingdom"
"578977","23424","GINGHAM RECIPE BOOK BOX",1,"2011-11-27 15:18:00",4.95,17231,"United Kingdom"
"577411","23372","SET 36 COLOUR PENCILS DOLLY GIRL",2,"2011-11-20 11:00:00",1.25,17387,"United Kingdom"
"C580954","84997A","CHILDRENS CUTLERY POLKADOT GREEN ",-9,"2011-12-06 14:19:00",3.75,12967,"United Kingdom"
"571883","22396","MAGNETS PACK OF 4 RETRO PHOTO",1,"2011-10-19 13:58:00",0.39,14704,"United Kingdom"
"546479","23050","RECYCLED ACAPULCO MAT GREEN",2,"2011-03-14 11:38:00",8.25,12682,"France"
"537240","21055","TOOL BOX SOFT TOY ",1,"2010-12-06 10:08:00",16.98,NA,"United Kingdom"
"569120","23389","SPACEBOY MINI BACKPACK",4,"2011-09-30 12:58:00",4.15,12583,"France"
"577095","22468","BABUSHKA LIGHTS STRING OF 10",1,"2011-11-17 16:39:00",6.75,15867,"United Kingdom"
"575705","22141","CHRISTMAS CRAFT TREE TOP ANGEL",24,"2011-11-10 17:06:00",2.1,15159,"United Kingdom"
"571797","23347","I LOVE LONDON BEAKER",1,"2011-10-19 11:41:00",2.46,NA,"United Kingdom"
"575340","22725","ALARM CLOCK BAKELIKE CHOCOLATE",9,"2011-11-09 14:31:00",3.75,15485,"United Kingdom"
"557527","79321","CHILLI LIGHTS",24,"2011-06-21 09:44:00",4.95,13941,"United Kingdom"
"542716","21626","VINTAGE UNION JACK PENNANT",6,"2011-01-31 14:02:00",1.95,16407,"United Kingdom"
"570246","23302","KNEELING MAT HOUSEWORK  DESIGN",1,"2011-10-09 16:22:00",1.65,16921,"United Kingdom"
"543029","82001S","VINYL RECORD FRAME SILVER",24,"2011-02-02 15:13:00",3.39,13576,"United Kingdom"
"581147","23332","IVORY WICKER HEART LARGE",5,"2011-12-07 14:01:00",1.65,16426,"United Kingdom"
"552013","21829","DINOSAUR KEYRINGS ASSORTED",36,"2011-05-05 17:34:00",0.21,12451,"Switzerland"
"559321","84925F","PSYCHEDELIC WALL THERMOMETER",12,"2011-07-07 14:30:00",0.79,17069,"United Kingdom"
"544599","21843","RED RETROSPOT CAKE STAND",1,"2011-02-21 18:15:00",20.79,NA,"United Kingdom"
"539718","22573","STAR WOODEN CHRISTMAS DECORATION",2,"2010-12-21 13:06:00",1.66,NA,"United Kingdom"
"566234","21166","COOK WITH WINE METAL SIGN ",2,"2011-09-11 11:08:00",2.08,15035,"United Kingdom"
"552684","21700","BIG DOUGHNUT FRIDGE MAGNETS",1,"2011-05-10 15:09:00",8.29,NA,"United Kingdom"
"538365","84029E","RED WOOLLY HOTTIE WHITE HEART.",4,"2010-12-12 10:11:00",3.75,17243,"United Kingdom"
"568585","21935","SUKI  SHOULDER BAG",10,"2011-09-28 10:14:00",1.65,17370,"United Kingdom"
"567280","20712","JUMBO BAG WOODLAND ANIMALS",100,"2011-09-19 11:46:00",1.79,14646,"Netherlands"
"573993","23318","BOX OF 6 MINI VINTAGE CRACKERS",6,"2011-11-02 11:23:00",2.49,16790,"United Kingdom"
"577057","71101E","STANDING FAIRY POLE SUPPORT ",4,"2011-11-17 14:26:00",0.85,12748,"United Kingdom"
"576618","21231","SWEETHEART CERAMIC TRINKET BOX",8,"2011-11-15 17:00:00",2.46,NA,"United Kingdom"
"537419","85227","SET OF 6 3D KIT CARDS FOR KIDS",12,"2010-12-06 15:14:00",0.85,13495,"United Kingdom"
"537889","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2010-12-09 10:04:00",1.65,13319,"United Kingdom"
"552508","84638","SMALL KITCHEN FLOWER POTS PLAQUE",1,"2011-05-09 16:27:00",5.83,NA,"United Kingdom"
"564366","84946","ANTIQUE SILVER T-LIGHT GLASS",24,"2011-08-25 08:58:00",1.25,13236,"United Kingdom"
"546892","21880","RED RETROSPOT TAPE",2,"2011-03-17 18:20:00",0.42,NA,"United Kingdom"
"577358","23500","KEY RING BASEBALL BOOT ASSORTED ",2,"2011-11-18 15:59:00",2.46,NA,"United Kingdom"
"575069","22625","RED KITCHEN SCALES",2,"2011-11-08 12:51:00",8.5,17637,"United Kingdom"
"580750","85066","CREAM SWEETHEART MINI CHEST",2,"2011-12-06 09:56:00",12.75,12749,"United Kingdom"
"577358","22139","RETROSPOT TEA SET CERAMIC 11 PC ",1,"2011-11-18 15:59:00",10.79,NA,"United Kingdom"
"550496","21232","STRAWBERRY CERAMIC TRINKET BOX",1,"2011-04-18 15:05:00",2.46,NA,"United Kingdom"
"543533","84347","ROTATING SILVER ANGELS T-LIGHT HLDR",2,"2011-02-09 13:00:00",5.79,NA,"United Kingdom"
"559051","22383","LUNCH BAG SUKI DESIGN ",1,"2011-07-05 16:47:00",4.13,NA,"United Kingdom"
"551142","21222","SET/4 BADGES BEETLES",3,"2011-04-26 13:22:00",1.25,17613,"United Kingdom"
"536595","21577","SAVE THE PLANET COTTON TOTE BAG",1,"2010-12-01 17:24:00",2.25,13576,"United Kingdom"
"578233","21790","VINTAGE SNAP CARDS",6,"2011-11-23 12:20:00",0.85,14049,"United Kingdom"
"567972","22023","EMPIRE BIRTHDAY CARD",12,"2011-09-23 10:14:00",0.42,13949,"United Kingdom"
"565748","22561","WOODEN SCHOOL COLOURING SET",24,"2011-09-06 12:38:00",1.65,14156,"EIRE"
"577495","35961","FOLKART ZINC HEART CHRISTMAS DEC",2,"2011-11-20 12:20:00",0.85,14704,"United Kingdom"
"561387","22115","METAL SIGN EMPIRE TEA",24,"2011-07-27 09:22:00",0.79,13824,"United Kingdom"
"542216","22214","CANDLE PLATE LACE WHITE",6,"2011-01-26 12:29:00",2.55,14911,"EIRE"
"580279","21754","HOME BUILDING BLOCK WORD",6,"2011-12-02 13:12:00",6.25,15123,"United Kingdom"
"542215","21242","RED RETROSPOT PLATE ",8,"2011-01-26 12:27:00",1.69,12472,"Germany"
"579792","POST","POSTAGE",5,"2011-11-30 15:43:00",18,12714,"France"
"539958","22821","GIFT BAG PSYCHEDELIC APPLES",1,"2010-12-23 13:26:00",1.28,NA,"United Kingdom"
"568567","21126","SET OF 6 GIRLS CELEBRATION CANDLES",3,"2011-09-27 18:41:00",1.25,NA,"United Kingdom"
"567482","22487","WHITE WOOD GARDEN PLANT LADDER",1,"2011-09-20 13:42:00",9.95,16464,"United Kingdom"
"563070","21864","UNION JACK FLAG PASSPORT COVER ",10,"2011-08-11 15:34:00",2.1,14099,"United Kingdom"
"579131","23204","CHARLOTTE BAG APPLES DESIGN",20,"2011-11-28 12:33:00",0.85,12839,"United Kingdom"
"578531","23188","VINTAGE  2 METRE FOLDING RULER",2,"2011-11-24 14:40:00",1.65,17364,"United Kingdom"
"576538","85114B","IVORY ENCHANTED FOREST PLACEMAT",6,"2011-11-15 12:42:00",1.65,14725,"United Kingdom"
"545041","21754","HOME BUILDING BLOCK WORD",18,"2011-02-27 10:30:00",5.45,14952,"United Kingdom"
"560093","21136","PAINTED METAL PEARS ASSORTED",40,"2011-07-14 17:11:00",1.69,14461,"United Kingdom"
"543828","22676","FRENCH BLUE METAL DOOR SIGN 1",10,"2011-02-14 09:45:00",1.25,14156,"EIRE"
"581172","21733","RED HANGING HEART T-LIGHT HOLDER",12,"2011-12-07 15:07:00",2.95,16525,"United Kingdom"
"569556","23545","WRAP RED VINTAGE DOILY",25,"2011-10-05 08:50:00",0.42,14936,"Channel Islands"
"580730","22563","HAPPY STENCIL CRAFT",1,"2011-12-05 17:28:00",2.46,NA,"United Kingdom"
"541830","22743","MAKE YOUR OWN FLOWERPOWER CARD KIT",1,"2011-01-21 17:09:00",5.79,NA,"United Kingdom"
"550942","22766","PHOTO FRAME CORNICE",8,"2011-04-21 15:51:00",2.95,16587,"United Kingdom"
"557802","21563","RED HEART SHAPE LOVE BUCKET ",6,"2011-06-23 10:15:00",2.95,15130,"United Kingdom"
"555568","22554","PLASTERS IN TIN WOODLAND ANIMALS",3,"2011-06-05 15:25:00",1.65,17589,"United Kingdom"
"576587","85099C","JUMBO  BAG BAROQUE BLACK WHITE",4,"2011-11-15 14:23:00",2.08,18123,"United Kingdom"
"547790","21211","SET OF 72 SKULL PAPER  DOILIES",12,"2011-03-25 12:04:00",1.45,12545,"Spain"
"566597","22730","ALARM CLOCK BAKELIKE IVORY",8,"2011-09-13 15:23:00",3.75,14194,"United Kingdom"
"574671","82494L","WOODEN FRAME ANTIQUE WHITE ",1,"2011-11-06 12:23:00",2.95,16744,"United Kingdom"
"562046","22822","CREAM WALL PLANTER HEART SHAPED",4,"2011-08-02 10:34:00",5.95,12378,"Switzerland"
"544943","84819","DANISH ROSE ROUND SEWING BOX",8,"2011-02-25 10:39:00",3.39,15845,"United Kingdom"
"580639","17012D","ORIGAMI ROSE INCENSE/CANDLE SET ",1,"2011-12-05 12:46:00",0.85,17254,"United Kingdom"
"576837","23583","LUNCH BAG PAISLEY PARK  ",1,"2011-11-16 15:16:00",4.13,NA,"United Kingdom"
"549982","23207","LUNCH BAG ALPHABET DESIGN",10,"2011-04-13 15:52:00",1.65,17091,"United Kingdom"
"567183","22848","BREAD BIN DINER STYLE PINK",1,"2011-09-18 15:33:00",16.95,14769,"United Kingdom"
"577506","84519B","CARROT CHARLIE+LOLA COASTER SET",2,"2011-11-20 12:40:00",1.25,13212,"United Kingdom"
"548874","22960","JAM MAKING SET WITH JARS",6,"2011-04-04 15:18:00",4.25,17716,"United Kingdom"
"539455","20969","RED FLORAL FELTCRAFT SHOULDER BAG",1,"2010-12-17 17:17:00",3.75,12748,"United Kingdom"
"580729","23570","TRADITIONAL PICK UP STICKS GAME ",7,"2011-12-05 17:24:00",2.46,NA,"United Kingdom"
"575017","23215","JINGLE BELL HEART ANTIQUE SILVER",4,"2011-11-08 11:25:00",2.08,17219,"United Kingdom"
"578234","21673","WHITE SPOT BLUE CERAMIC DRAWER KNOB",12,"2011-11-23 12:22:00",1.45,13650,"United Kingdom"
"581498","84032B","CHARLIE + LOLA RED HOT WATER BOTTLE",3,"2011-12-09 10:26:00",3.29,NA,"United Kingdom"
"574298","20723","STRAWBERRY CHARLOTTE BAG",1,"2011-11-03 15:56:00",1.63,NA,"United Kingdom"
"537141","21808","CHRISTMAS GARLAND STARS,TREES",12,"2010-12-05 12:57:00",3.75,15570,"United Kingdom"
"552183","82578","KITCHEN METAL SIGN",2,"2011-05-06 13:43:00",0.55,17604,"United Kingdom"
"571909","72232","FENG SHUI PILLAR CANDLE",12,"2011-10-19 15:08:00",0.19,15006,"United Kingdom"
"537212","22111","SCOTTIE DOG HOT WATER BOTTLE",3,"2010-12-05 15:21:00",4.95,12720,"Germany"
"570492","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-10-11 08:23:00",1.25,14194,"United Kingdom"
"574839","48111","DOORMAT 3 SMILEY CATS",1,"2011-11-07 11:40:00",8.25,15493,"United Kingdom"
"577107","23247","BISCUIT TIN 50'S CHRISTMAS",6,"2011-11-17 17:30:00",2.89,16558,"United Kingdom"
"559512","23202","JUMBO BAG VINTAGE LEAF",20,"2011-07-08 15:54:00",2.08,14188,"United Kingdom"
"575753","85053","FRENCH ENAMEL CANDLEHOLDER",1,"2011-11-11 10:41:00",2.1,17841,"United Kingdom"
"576339","22139","RETROSPOT TEA SET CERAMIC 11 PC ",2,"2011-11-14 15:27:00",10.79,14096,"United Kingdom"
"552614","22721","SET OF 3 CAKE TINS SKETCHBOOK",4,"2011-05-10 12:51:00",4.95,14849,"United Kingdom"
"579792","22617","BAKING SET SPACEBOY DESIGN",6,"2011-11-30 15:43:00",4.95,12714,"France"
"538012","21363","HOME SMALL WOOD LETTERS",1,"2010-12-09 12:32:00",4.95,14527,"United Kingdom"
"562955","20713","JUMBO BAG OWLS",57,"2011-08-11 10:14:00",4.13,NA,"United Kingdom"
"537793","20725","LUNCH BAG RED RETROSPOT",1,"2010-12-08 12:57:00",1.65,15032,"United Kingdom"
"576236","23031","DRAWER KNOB CRACKLE GLAZE PINK",2,"2011-11-14 13:31:00",1.65,13755,"United Kingdom"
"556515","20712","JUMBO BAG WOODLAND ANIMALS",1,"2011-06-13 10:45:00",4.13,NA,"United Kingdom"
"580151","22847","BREAD BIN DINER STYLE IVORY",4,"2011-12-02 10:21:00",14.95,17811,"United Kingdom"
"572192","82494L","WOODEN FRAME ANTIQUE WHITE ",6,"2011-10-21 11:30:00",2.95,18118,"United Kingdom"
"544657","23231","WRAP DOILEY DESIGN",25,"2011-02-22 13:08:00",0.42,14895,"United Kingdom"
"546846","21791","VINTAGE HEADS AND TAILS CARD GAME ",3,"2011-03-17 12:47:00",1.25,13533,"United Kingdom"
"541869","22983","CARD BILLBOARD FONT",1,"2011-01-24 09:35:00",0.83,NA,"United Kingdom"
"569147","22549","PICTURE DOMINOES",12,"2011-09-30 15:33:00",1.45,12842,"United Kingdom"
"580279","22627","MINT KITCHEN SCALES",2,"2011-12-02 13:12:00",8.5,15123,"United Kingdom"
"575148","23469","CARD HOLDER LOVE BIRD SMALL",6,"2011-11-08 15:48:00",4.15,13867,"United Kingdom"
"576212","23508","MINI PLAYING CARDS DOLLY GIRL ",11,"2011-11-14 12:45:00",0.42,18082,"United Kingdom"
"577730","22082","RIBBON REEL STRIPES DESIGN ",5,"2011-11-21 12:59:00",1.65,17253,"United Kingdom"
"544811","22472","TV DINNER TRAY DOLLY GIRL",6,"2011-02-23 15:53:00",4.95,12471,"Germany"
"541423","21985","PACK OF 12 HEARTS DESIGN TISSUES ",2,"2011-01-17 17:54:00",0.83,NA,"United Kingdom"
"552514","84247G","DECOUPAGE,GREETING CARD,",1,"2011-05-09 16:30:00",0.83,NA,"United Kingdom"
"538171","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2010-12-09 20:01:00",0.95,17530,"United Kingdom"
"565232","84050","PINK HEART SHAPE EGG FRYING PAN",1,"2011-09-02 09:30:00",4.13,NA,"United Kingdom"
"536401","84625C","BLUE NEW BAROQUE CANDLESTICK CANDLE",3,"2010-12-01 11:21:00",2.95,15862,"United Kingdom"
"559337","21935","SUKI  SHOULDER BAG",6,"2011-07-07 16:27:00",1.63,NA,"United Kingdom"
"567742","21669","BLUE STRIPE CERAMIC DRAWER KNOB",12,"2011-09-22 10:47:00",1.45,14261,"United Kingdom"
"545014","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",6,"2011-02-25 13:15:00",4.95,18223,"United Kingdom"
"536865","20681","PINK POLKADOT CHILDRENS UMBRELLA",2,"2010-12-03 11:28:00",6.77,NA,"United Kingdom"
"540239","22859","EASTER TIN BUNNY BOUQUET",12,"2011-01-05 14:48:00",1.65,12682,"France"
"551016","22120","WELCOME  WOODEN BLOCK LETTERS",3,"2011-04-26 11:09:00",9.95,17975,"United Kingdom"
"580318","23200","JUMBO BAG PEARS",10,"2011-12-02 15:39:00",2.08,17686,"United Kingdom"
"564147","23208","LUNCH BAG VINTAGE LEAF DESIGN",20,"2011-08-23 12:21:00",1.65,14004,"United Kingdom"
"570187","22941","CHRISTMAS LIGHTS 10 REINDEER",1,"2011-10-07 15:09:00",16.63,NA,"United Kingdom"
"545897","35911B","PINK/FLOWER RABBIT EGG WARMER ",18,"2011-03-07 17:22:00",0.83,NA,"United Kingdom"
"578058","21481","FAWN BLUE HOT WATER BOTTLE",4,"2011-11-22 15:07:00",3.75,18249,"United Kingdom"
"564754","23266","SET OF 3 WOODEN STOCKING DECORATION",1,"2011-08-30 10:29:00",2.46,NA,"United Kingdom"
"579508","23349","ROLL WRAP VINTAGE CHRISTMAS",4,"2011-11-29 16:33:00",2.46,NA,"United Kingdom"
"577051","21390","FILIGRIS HEART WITH BUTTERFLY",1,"2011-11-17 14:02:00",1.25,14034,"United Kingdom"
"569219","15060B","FAIRY CAKE DESIGN UMBRELLA",1,"2011-10-02 13:01:00",3.75,13558,"United Kingdom"
"549734","22088","PAPER BUNTING COLOURED LACE",2,"2011-04-11 17:12:00",2.95,16409,"United Kingdom"
"571944","22662","LUNCH BAG DOLLY GIRL DESIGN",10,"2011-10-20 10:15:00",1.65,13755,"United Kingdom"
"559672","84596G","SMALL CHOCOLATES PINK BOWL",8,"2011-07-11 14:04:00",0.42,14796,"United Kingdom"
"566124","21071","VINTAGE BILLBOARD DRINK ME MUG",6,"2011-09-09 11:15:00",1.25,16515,"United Kingdom"
"570087","20727","LUNCH BAG  BLACK SKULL.",8,"2011-10-07 11:26:00",4.96,NA,"United Kingdom"
"573585","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",28,"2011-10-31 14:41:00",1.63,NA,"United Kingdom"
"544161","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2011-02-16 12:59:00",0.85,16875,"United Kingdom"
"581420","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",6,"2011-12-08 15:09:00",2.95,16358,"United Kingdom"
"567667","85231B","CINAMMON SET OF 9 T-LIGHTS",1,"2011-09-21 15:24:00",0.85,NA,"United Kingdom"
"548792","21399","BLUE POLKADOT COFFEE MUG",6,"2011-04-04 12:42:00",0.39,14711,"United Kingdom"
"546780","22179","SET 10 LIGHTS NIGHT OWL",72,"2011-03-17 07:40:00",5.95,12435,"Denmark"
"552668","48138","DOORMAT UNION FLAG",1,"2011-05-10 15:05:00",14.13,NA,"United Kingdom"
"547249","22297","HEART IVORY TRELLIS SMALL",1,"2011-03-22 09:27:00",2.46,NA,"United Kingdom"
"565595","22718","CARD CAT AND TREE ",12,"2011-09-05 14:13:00",0.42,13192,"United Kingdom"
"569046","23129","HEART SHAPED HOLLY WREATH",8,"2011-09-30 10:48:00",4.15,14422,"United Kingdom"
"568094","23212","HEART WREATH DECORATION WITH BELL",12,"2011-09-23 14:43:00",1.25,15807,"United Kingdom"
"541422","22446","PIN CUSHION BABUSHKA PINK",2,"2011-01-17 17:48:00",2.46,NA,"United Kingdom"
"537144","21679","SKULLS  STICKERS",2,"2010-12-05 13:00:00",0.85,15880,"United Kingdom"
"548409","22697","GREEN REGENCY TEACUP AND SAUCER",12,"2011-03-31 10:27:00",2.95,12731,"France"
